Price,Close,High,Low,Open,Volume
Ticker,BYD,BYD,BYD,BYD,BYD
Date,,,,,
2016-09-14,17.561195373535156,17.64575985818372,17.298105666611633,17.457838382930913,1348700
2016-09-15,17.598772048950195,17.739712206903267,17.448435641513406,17.570585092650386,805200
2016-09-16,17.36387825012207,17.4860277509367,17.166562307170533,17.4860277509367,1409000
2016-09-19,17.486026763916016,17.852471661371325,17.410858533870005,17.730323959603545,1403700
2016-09-20,17.392065048217773,17.54240149983782,17.28870806567204,17.54240149983782,975800
2016-09-21,17.60817527770996,17.61757153091803,17.213541603731315,17.486027570309165,945400
2016-09-22,18.077980041503906,18.115565060274577,17.730327578636864,17.77730705994787,939400
2016-09-23,17.93703842163086,18.049789884939774,17.777305688483064,18.049789884939774,836300
2016-09-26,17.861860275268555,17.96521721943675,17.673938884444787,17.852464026512244,886500
2016-09-27,18.096771240234375,18.096771240234375,17.66455251643667,17.89005902842377,1292300
2016-09-28,18.557174682617188,18.56657093548941,18.124957803406904,18.124957803406904,1210800
2016-09-29,18.171937942504883,18.56657161686086,18.059184696052295,18.491403383276484,1043800
2016-09-30,18.585365295410156,18.65113727992549,17.984017596658177,18.256503580681322,1128300
2016-10-03,18.44441795349121,18.792072075433456,18.34106277573945,18.707507607721872,908400
2016-10-04,18.406841278076172,18.62294975357381,18.29408801703481,18.406841278076172,1135500
2016-10-05,18.575963973999023,18.63233968932518,18.46321075119503,18.46321075119503,1541800
2016-10-06,18.585365295410156,18.679324249202253,18.51019705708518,18.604156010877276,790600
2016-10-07,18.265899658203125,18.669929607357563,18.181335166884654,18.55717635488222,619800
2016-10-10,18.50079917907715,18.585363663787792,18.36925342944281,18.36925342944281,643900
2016-10-11,18.171937942504883,18.491403383276484,18.0779772024864,18.491403383276484,486800
2016-10-12,18.143747329711914,18.322272538297852,18.077975356062325,18.134351077454564,618200
2016-10-13,17.93703842163086,18.049789884939774,17.67394868698973,17.946434675598635,722000
2016-10-14,17.85247039794922,18.096767576347798,17.739717164783784,18.040391855841,555700
2016-10-17,17.85247039794922,18.040391855841,17.7679059211131,17.88065915427854,697200
2016-10-18,17.890058517456055,18.19073146864823,17.852473502480954,18.08737446961886,820800
2016-10-19,17.890058517456055,18.124959484593962,17.814888487505858,17.871266009968505,548000
2016-10-20,17.833677291870117,18.021598743419837,17.702133351076384,17.786697825058578,575200
2016-10-21,17.52361297607422,17.796098976629366,17.45784098756843,17.711534479364133,1308700
2016-10-24,17.692737579345703,17.805490811765257,17.551797382935135,17.61756935511661,1621100
2016-10-25,17.570592880249023,17.702136847021,17.551800372952417,17.617572356338403,686100
2016-10-26,17.392065048217773,17.551797752083054,17.34508378699159,17.410857552708244,999200
2016-10-27,16.875280380249023,17.476627923740043,16.856489669633447,17.476627923740043,1145700
2016-10-28,16.903470993041992,17.1383719270067,16.875282235791545,16.884678488208362,1164200
2016-10-31,16.781320571899414,16.950449503644453,16.659171102460615,16.903468249186606,846000
2016-11-01,16.537029266357422,16.969246207126982,16.302128287551643,16.818909724063463,1897500
2016-11-02,15.973259925842285,16.865883991499953,15.757151545197248,16.29272526773125,4238900
2016-11-03,16.07662582397461,16.29273432475291,15.841724812132327,15.99206131633919,2808100
2016-11-04,16.25514793395996,16.452465699212844,16.095415187670426,16.17997968818561,1161600
2016-11-07,16.52762794494629,16.706153135907325,16.414874721141505,16.659171879258793,1252200
2016-11-08,16.677963256835938,16.743735219555262,16.33970540039189,16.443062365894587,1547800
2016-11-09,17.24173355102539,17.335694308325593,16.358505299847288,16.377297809737804,1922400
2016-11-10,17.11958122253418,17.55179991840201,16.922265277486236,17.429650416289586,2371300
2016-11-11,17.561195373535156,17.57998608733883,17.10078973053299,17.119580444336666,1817700
2016-11-14,17.645753860473633,18.1625350535393,17.617565111121337,17.72092206659503,2144100
2016-11-15,17.486026763916016,17.77730343132531,17.457838005591775,17.608174465683796,1624400
2016-11-16,17.542402267456055,17.626966749211675,17.410858314570397,17.410858314570397,917100
2016-11-17,17.683340072631836,17.805489548432266,17.495420421468275,17.54239988622124,1265500
2016-11-18,17.439048767089844,17.937039504533693,17.401465541101945,17.692742263079296,1357700
2016-11-21,17.52361297607422,17.85247471075543,17.467237241948155,17.664553207465516,1689500
2016-11-22,17.542402267456055,17.608174243898883,17.363877051288416,17.55179852011245,1103800
2016-11-23,17.80549430847168,18.077978502756615,17.457840083043664,17.467236336936548,1219100
2016-11-25,18.115556716918945,18.13434742549764,17.814882081690193,17.824278332055297,375400
2016-11-28,18.059185028076172,18.21891775139871,17.880661590126106,18.11556254841501,1489300
2016-11-29,18.10616683959961,18.23771080670914,17.937037857800416,18.04039485604484,1234100
2016-11-30,17.702133178710938,18.24710323231661,17.5987762021498,18.24710323231661,1334100
2016-12-01,17.570592880249023,17.814888306496368,17.335691915497843,17.702136847021,1581400
2016-12-02,17.758512496948242,17.843076987250786,17.42025632789019,17.51421527964668,815200
2016-12-05,18.077980041503906,18.10616880558191,17.824286541258875,17.91824729603322,988700
2016-12-06,18.44441795349121,18.453814204587125,18.115558125892445,18.181330091412196,869800
2016-12-07,19.05516815185547,19.05516815185547,18.378652182155637,18.378652182155637,1289900
2016-12-08,19.7316837310791,20.12631747738678,19.045773250543878,19.149128470471624,3844300
2016-12-09,20.163896560668945,20.276649804505126,19.853827380309472,19.910204898303565,2803600
2016-12-12,19.553159713745117,20.116922500302895,19.261882961015388,20.07933927034704,2934700
2016-12-13,19.76926040649414,20.06993326874245,19.656507187075213,19.665903438039425,1468300
2016-12-14,19.50617218017578,19.797448812727165,19.421607707475097,19.769261849928107,1022500
2016-12-15,19.459192276000977,19.797450190341543,19.261876354070232,19.49677728521743,791600
2016-12-16,19.581340789794922,19.825637961094493,19.120935202705958,19.31825111482189,3202600
2016-12-19,19.524965286254883,19.910202655050345,19.44040081094351,19.562548501864487,604300
2016-12-20,19.440404891967773,19.6377208476813,19.327651637165626,19.57194886244346,603300
2016-12-21,19.477983474731445,19.54375544429876,19.271271314355353,19.421607756838288,738300
2016-12-22,19.393421173095703,19.487381908205283,19.29006597741193,19.468589402752976,547300
2016-12-23,19.252479553222656,19.4216085055741,19.177311329083327,19.31825152532559,368800
2016-12-27,19.092744827270508,19.44039894712557,19.064557866303637,19.290062514796794,484000
2016-12-28,18.961204528808594,19.252481198217136,18.961204528808594,19.14912420913747,573800
2016-12-29,19.05516815185547,19.280672877704664,18.92362238432925,18.97060365564299,582200
2016-12-30,18.95180892944336,19.07395663626128,18.763887450482816,19.07395663626128,746200
2017-01-03,19.17731285095215,19.402817541265684,18.951808160638613,19.167916598170088,942500
2017-01-04,19.56254768371582,19.618923400848377,19.243082299711766,19.280667305901297,1714600
2017-01-05,19.618928909301758,19.6753064344153,19.37463346908535,19.57194943052604,927600
2017-01-06,19.017580032348633,19.618925869845203,18.979996813581078,19.618925869845203,2102700
2017-01-09,18.453821182250977,19.21490167943106,18.3692566825643,19.008187661462593,2627900
2017-01-10,18.41623306274414,18.73569846731357,18.341064837677912,18.48200503565811,1299200
2017-01-11,18.27529525756836,18.472611202145053,18.030998046079056,18.41623547400201,1682600
2017-01-12,18.453821182250977,18.61355392697555,18.059187447763932,18.2940884375264,1158400
2017-01-13,18.425630569458008,18.688718479026967,18.341066086481707,18.444421282890097,1030300
2017-01-17,18.406841278076172,18.914226472381596,18.406841278076172,18.857850737937056,1101400
2017-01-18,18.435026168823242,18.557173866486185,18.09676824890754,18.435026168823242,1108400
2017-01-19,18.218914031982422,18.604151381557323,18.171934566776397,18.444418690844433,775600
2017-01-20,18.294086456298828,18.359860231717054,18.087374252869374,18.228314473032736,716000
2017-01-23,18.171937942504883,18.425631402909165,18.04039398177024,18.275294935740416,890100
2017-01-24,18.406841278076172,18.528989001398052,18.190732802578534,18.20012905701134,1006900
2017-01-25,19.252479553222656,19.252479553222656,18.538380527823126,18.622945003998847,1618300
2017-01-26,19.16791343688965,19.449795597405945,19.026973252707336,19.130330224111812,1521200
2017-01-27,19.393421173095703,19.534363171836052,19.280669724685776,19.38402492036955,1704400
2017-01-30,19.092744827270508,19.41221019400706,18.970597148060243,19.27127001271779,832100
2017-01-31,19.092744827270508,19.13032983142852,18.886032680856353,18.970597148060243,772500
2017-02-01,19.57194709777832,20.051145251215193,19.506175118470676,19.957184512710544,2101500
2017-02-02,19.788053512573242,19.919599249850577,19.590737594885,19.675302071651913,1860200
2017-02-03,19.76926040649414,20.01355576295717,19.750467904565713,19.919596837618293,861400
2017-02-06,19.57194709777832,19.83503680716092,19.449799392228698,19.712887309459276,624100
2017-02-07,19.553159713745117,19.797456980991903,19.487387717208,19.609537246907642,831800
2017-02-08,19.421606063842773,19.57194249322077,19.19610141977578,19.468585525966546,1336400
2017-02-09,19.600135803222656,19.665907782349922,19.31825358848177,19.384025567609037,1292000
2017-02-10,19.600135803222656,19.99476947013828,19.57194704410296,19.84443300580395,1507800
2017-02-13,19.637714385986328,19.92899099283312,19.609527425674713,19.81623956728347,1520900
2017-02-14,19.412216186523438,19.797453637306983,19.299464723546503,19.68470217433005,1291300
2017-02-15,20.041749954223633,20.201482679655832,19.60013679198266,19.966581718264486,3304400
2017-02-16,19.036367416381836,19.891406471094836,18.848445996645392,19.797445761226616,3192300
2017-02-17,19.12093734741211,19.130333600302773,18.773283159065564,18.933015873902843,1609700
2017-02-21,18.94240379333496,19.252472833708104,18.669919747989447,19.15851213829023,1224400
